what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1425257011496
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1425257026030
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1425257034331
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1425257039856
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1425257056016
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1425257056532
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1425257056686
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1425257059247
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1425257060530
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1425257061936
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1425257063586
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1425257064928
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1425257066312
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1425257068860
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1425257071066
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1425257109543
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1425257234013
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1425257446740
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1425257446796
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1425257454675
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1425262829993
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1425263497543
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1425263509897
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1425263512861
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1425263534605
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1425263539780
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1425263557524
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1425263559087
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1425263562323
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1425263569436
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1425263603738
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1425263605921
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1425263606160
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1425263620753
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1425263621069
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1425263621276
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1425263623977
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1425263627244
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1425263627558
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1425263634072
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1425263676629
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1425263678302
